1540.97	-36.926	-36.571	-36.439	-36.642	-36.903	-36.334
1540.98	-36.928	-36.622	-36.402	-36.603	-36.907	-36.346
1540.99	-36.914	-36.689	-36.376	-36.578	-36.907	-36.377
1541	-36.901	-36.731	-36.356	-36.552	-36.9	-36.405
1541.01	-36.871	-36.772	-36.331	-36.532	-36.886	-36.453
1541.02	-36.843	-36.814	-36.32	-36.522	-36.863	-36.51
1541.03	-36.819	-36.839	-36.311	-36.51	-36.832	-36.56
1541.04	-36.775	-36.86	-36.315	-36.494	-36.797	-36.616
1541.05	-36.736	-36.872	-36.332	-36.478	-36.744	-36.674
1541.06	-36.707	-36.87	-36.362	-36.458	-36.705	-36.718
1541.07	-36.671	-36.863	-36.401	-36.434	-36.669	-36.752
1541.08	-36.645	-36.846	-36.44	-36.411	-36.62	-36.782
1541.09	-36.631	-36.823	-36.489	-36.381	-36.583	-36.806
1541.1	-36.605	-36.801	-36.545	-36.358	-36.558	-36.826
1541.11	-36.581	-36.773	-36.601	-36.329	-36.522	-36.836
1541.12	-36.558	-36.745	-36.653	-36.307	-36.502	-36.839
1541.13	-36.527	-36.718	-36.709	-36.285	-36.488	-36.835
1541.14	-36.487	-36.683	-36.746	-36.268	-36.473	-36.821
1541.15	-36.437	-36.647	-36.785	-36.258	-36.458	-36.791
1541.16	-36.392	-36.616	-36.805	-36.261	-36.451	-36.762
1541.17	-36.351	-36.59	-36.816	-36.273	-36.431	-36.729
1541.18	-36.318	-36.566	-36.817	-36.294	-36.415	-36.682
1541.19	-36.291	-36.541	-36.811	-36.324	-36.398	-36.644
1541.2	-36.264	-36.514	-36.791	-36.368	-36.369	-36.603
1541.21	-36.25	-36.475	-36.767	-36.406	-36.339	-36.552
1541.22	-36.249	-36.44	-36.741	-36.459	-36.307	-36.517
1541.23	-36.255	-36.404	-36.708	-36.525	-36.279	-36.489
1541.24	-36.281	-36.358	-36.681	-36.569	-36.253	-36.451
1541.25	-36.321	-36.32	-36.654	-36.626	-36.22	-36.425
1541.26	-36.367	-36.291	-36.621	-36.684	-36.201	-36.404
1541.27	-36.409	-36.269	-36.598	-36.708	-36.196	-36.398
1541.28	-36.451	-36.246	-36.583	-36.739	-36.203	-36.391
1541.29	-36.509	-36.233	-36.555	-36.766	-36.214	-36.381
1541.3	-36.558	-36.226	-36.53	-36.775	-36.239	-36.374
1541.31	-36.596	-36.231	-36.511	-36.773	-36.27	-36.36
1541.32	-36.633	-36.245	-36.474	-36.763	-36.298	-36.342
1541.33	-36.662	-36.272	-36.448	-36.745	-36.343	-36.317
1541.34	-36.678	-36.305	-36.419	-36.717	-36.4	-36.29
1541.35	-36.69	-36.347	-36.367	-36.686	-36.451	-36.249
1541.36	-36.702	-36.394	-36.325	-36.649	-36.511	-36.213
1541.37	-36.705	-36.44	-36.288	-36.619	-36.562	-36.185
1541.38	-36.698	-36.49	-36.247	-36.588	-36.596	-36.159
1541.39	-36.69	-36.536	-36.221	-36.56	-36.632	-36.141
1541.4	-36.678	-36.579	-36.194	-36.531	-36.668	-36.131
1541.41	-36.662	-36.61	-36.174	-36.51	-36.689	-36.128
1541.42	-36.638	-36.633	-36.166	-36.485	-36.706	-36.141
1541.43	-36.617	-36.645	-36.165	-36.459	-36.709	-36.162
1541.44	-36.581	-36.653	-36.178	-36.429	-36.698	-36.198
1541.45	-36.54	-36.65	-36.203	-36.388	-36.679	-36.234
1541.46	-36.499	-36.641	-36.23	-36.357	-36.655	-36.279
1541.47	-36.444	-36.626	-36.26	-36.321	-36.622	-36.32
1541.48	-36.399	-36.611	-36.3	-36.264	-36.589	-36.355
1541.49	-36.345	-36.587	-36.339	-36.22	-36.553	-36.412
